Div,Date,Season,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomePoint,AwayPoint,HomeDiff,AwayDiff,HomeRank,AwayRank,HomeGF,HomeGA,AwayGF,AwayGA
SP1,12/09/2020,2020-2021,Eibar,Celta,0,0,D,0,0,D,8,6,1,3,17,13,3,3,4,4,1,0,0,0,0,0,2,1,0,0,0,0
SP1,12/09/2020,2020-2021,Granada,Ath Bilbao,2,0,H,0,0,D,4,9,2,2,8,10,1,2,3,4,0,0,0,0,0,0,4,3,0,0,0,0
SP1,12/09/2020,2020-2021,Cadiz,Osasuna,0,2,A,0,1,A,12,6,3,4,14,21,6,2,2,2,0,0,0,0,0,0,4,5,0,0,0,0
SP1,13/09/2020,2020-2021,Alaves,Betis,0,1,A,0,0,D,7,11,2,4,19,17,6,4,3,3,0,0,0,0,0,0,5,6,0,0,0,0
SP1,13/09/2020,2020-2021,Valladolid,Sociedad,1,1,D,1,0,H,8,8,3,2,15,17,5,3,4,1,0,0,0,0,0,0,7,6,0,0,0,0
SP1,13/09/2020,2020-2021,Villarreal,Huesca,1,1,D,0,1,A,15,10,4,3,10,22,6,6,1,1,0,0,0,0,0,0,9,8,0,0,0,0
SP1,13/09/2020,2020-2021,Valencia,Levante,4,2,H,2,2,D,14,19,8,8,9,14,3,4,1,3,0,0,0,0,0,0,11,10,0,0,0,0
SP1,19/09/2020,2020-2021,Villarreal,Eibar,2,1,H,0,0,D,14,12,8,4,5,12,4,3,1,1,0,0,1,1,0,0,8,10,1,1,0,0
SP1,19/09/2020,2020-2021,Getafe,Osasuna,1,0,H,0,0,D,7,10,1,3,19,13,4,1,4,2,0,0,0,3,0,2,11,4,0,0,2,0
SP1,19/09/2020,2020-2021,Celta,Valencia,2,1,H,1,0,H,23,9,6,3,12,13,6,6,3,1,0,0,1,3,0,2,10,2,0,0,4,2
SP1,20/09/2020,2020-2021,Huesca,Cadiz,0,2,A,0,1,A,4,6,0,4,18,23,2,1,3,3,0,0,1,0,0,-2,8,15,1,1,0,2
SP1,20/09/2020,2020-2021,Betis,Valladolid,2,0,H,2,0,H,16,9,6,2,18,10,5,3,3,0,0,0,3,1,1,0,6,10,1,0,1,1
SP1,20/09/2020,2020-2021,Granada,Alaves,2,1,H,1,1,D,10,5,3,3,9,12,4,4,0,3,0,0,3,0,2,-1,4,13,2,0,0,1
SP1,20/09/2020,2020-2021,Sociedad,Real Madrid,0,0,D,0,0,D,6,16,1,4,17,12,1,11,2,2,0,0,1,0,0,0,9,13,1,1,0,0
SP1,26/09/2020,2020-2021,Alaves,Getafe,0,0,D,0,0,D,9,11,0,4,13,13,1,5,2,2,0,0,0,3,-2,1,15,7,1,3,1,0
SP1,26/09/2020,2020-2021,Valencia,Huesca,1,1,D,1,0,H,5,17,2,4,14,20,4,4,0,1,0,0,3,1,1,-2,6,13,5,4,1,3
SP1,26/09/2020,2020-2021,Elche,Sociedad,0,3,A,0,0,D,5,27,2,7,11,12,2,11,3,1,0,0,0,2,0,0,15,9,0,0,1,1
SP1,26/09/2020,2020-2021,Betis,Real Madrid,2,3,A,2,1,H,15,11,5,4,9,10,8,3,5,2,1,0,6,1,3,0,2,11,3,0,0,0
SP1,27/09/2020,2020-2021,Osasuna,Levante,1,3,A,1,1,D,9,11,4,5,15,16,3,7,2,0,0,0,3,0,1,-2,9,15,2,1,2,4
SP1,27/09/2020,2020-2021,Eibar,Ath Bilbao,1,2,A,0,1,A,7,9,1,5,15,12,5,4,1,0,0,0,1,0,-1,-2,13,16,1,2,0,2
SP1,27/09/2020,2020-2021,Ath Madrid,Granada,6,1,H,1,0,H,17,11,10,6,16,14,1,1,3,1,0,0,0,6,0,3,17,1,0,0,4,1
SP1,27/09/2020,2020-2021,Cadiz,Sevilla,1,3,A,0,0,D,12,14,5,5,9,14,6,5,4,2,0,0,3,0,0,0,11,18,2,2,0,0
SP1,27/09/2020,2020-2021,Valladolid,Celta,1,1,D,0,1,A,10,5,4,1,26,18,4,1,3,4,0,0,1,4,-2,1,18,7,1,3,2,1
SP1,27/09/2020,2020-2021,Barcelona,Villarreal,4,0,H,4,0,H,17,5,9,1,9,10,8,4,0,1,0,0,0,4,0,1,19,7,0,0,3,2
SP1,29/09/2020,2020-2021,Sociedad,Valencia,0,1,A,0,0,D,11,9,3,5,16,15,9,3,1,5,0,0,5,4,3,1,3,5,4,1,6,5
SP1,29/09/2020,2020-2021,Getafe,Betis,3,0,H,3,0,H,8,10,4,2,15,17,1,4,4,4,0,1,4,6,1,2,7,2,1,0,5,3
SP1,30/09/2020,2020-2021,Huesca,Ath Madrid,0,0,D,0,0,D,9,16,3,2,13,10,5,7,1,0,0,0,2,3,-2,5,16,9,2,4,6,1
SP1,30/09/2020,2020-2021,Villarreal,Alaves,3,1,H,2,1,H,10,8,6,3,11,13,2,0,0,2,0,0,4,1,-3,-2,9,19,3,6,1,3
SP1,30/09/2020,2020-2021,Eibar,Elche,0,1,A,0,1,A,12,5,4,2,9,14,3,2,2,2,0,0,1,0,-2,-3,18,20,2,4,0,3
SP1,30/09/2020,2020-2021,Real Madrid,Valladolid,1,0,H,0,0,D,15,11,5,5,11,7,4,7,2,1,0,0,4,2,1,-2,9,18,3,2,2,4
SP1,01/10/2020,2020-2021,Ath Bilbao,Cadiz,0,1,A,0,0,D,13,3,4,1,15,16,5,2,3,5,0,2,3,3,-1,-2,14,15,2,3,3,5
SP1,01/10/2020,2020-2021,Sevilla,Levante,1,0,H,0,0,D,16,3,2,1,14,17,2,4,5,2,0,0,3,3,2,0,12,13,3,1,5,5
SP1,01/10/2020,2020-2021,Celta,Barcelona,0,3,A,0,1,A,10,6,3,3,22,10,3,7,5,5,0,1,5,3,1,4,10,12,3,2,4,0
SP1,03/10/2020,2020-2021,Valladolid,Eibar,1,2,A,1,1,D,9,11,3,5,11,21,3,4,2,3,0,1,2,1,-3,-3,18,19,2,5,2,5
SP1,03/10/2020,2020-2021,Ath Madrid,Villarreal,0,0,D,0,0,D,14,6,1,2,11,7,9,1,1,2,0,0,4,7,5,-1,12,4,6,1,6,7
SP1,03/10/2020,2020-2021,Elche,Huesca,0,0,D,0,0,D,2,18,0,4,8,26,0,5,0,2,0,0,3,3,-2,-2,18,17,1,3,2,4
SP1,03/10/2020,2020-2021,Sociedad,Getafe,3,0,H,1,0,H,11,5,6,1,21,13,5,4,3,3,0,0,5,7,2,4,11,2,4,2,4,0
SP1,03/10/2020,2020-2021,Valencia,Betis,0,2,A,0,1,A,5,17,2,8,11,14,4,7,2,2,0,0,7,6,2,-1,3,8,7,5,5,6
SP1,04/10/2020,2020-2021,Osasuna,Celta,2,0,H,1,0,H,14,9,5,3,19,10,6,5,3,3,0,0,3,5,-1,-2,17,12,3,4,3,5
SP1,04/10/2020,2020-2021,Alaves,Ath Bilbao,1,0,H,0,0,D,8,8,3,0,20,17,0,6,2,3,1,0,1,3,-4,-2,20,18,2,6,2,4
SP1,04/10/2020,2020-2021,Levante,Real Madrid,0,2,A,0,1,A,11,13,4,3,14,8,4,6,2,1,0,0,3,7,-1,2,18,4,5,6,4,2
SP1,04/10/2020,2020-2021,Cadiz,Granada,1,1,D,0,1,A,14,13,4,5,16,16,2,5,2,2,0,0,6,6,-1,-2,10,11,4,5,5,7
SP1,04/10/2020,2020-2021,Barcelona,Sevilla,1,1,D,1,1,D,12,13,5,1,11,18,6,5,1,1,0,0,6,6,7,3,9,10,7,0,4,1
SP1,17/10/2020,2020-2021,Granada,Sevilla,1,0,H,0,0,D,13,8,3,3,16,11,5,1,4,4,0,1,7,7,-2,3,10,6,6,8,5,2
SP1,17/10/2020,2020-2021,Celta,Ath Madrid,0,2,A,0,1,A,15,9,5,4,16,18,8,4,3,4,0,0,5,5,-4,5,13,12,3,7,6,1
SP1,17/10/2020,2020-2021,Real Madrid,Cadiz,0,1,A,0,1,A,14,14,2,5,7,5,4,11,2,0,0,0,10,7,4,-1,1,11,6,2,5,6
SP1,17/10/2020,2020-2021,Getafe,Barcelona,1,0,H,0,0,D,9,7,4,1,20,10,7,2,4,3,0,0,7,7,1,7,10,8,4,3,8,1
SP1,18/10/2020,2020-2021,Eibar,Osasuna,0,0,D,0,0,D,10,8,6,2,14,14,6,7,2,3,0,1,4,6,-2,1,14,12,4,6,5,4
SP1,18/10/2020,2020-2021,Ath Bilbao,Levante,2,0,H,0,0,D,14,6,5,1,11,10,9,3,3,1,0,0,3,3,-3,-3,19,18,2,5,5,8
SP1,18/10/2020,2020-2021,Villarreal,Valencia,2,1,H,1,1,D,16,11,6,3,13,8,3,7,4,1,1,0,8,7,-1,0,8,12,6,7,7,7
SP1,18/10/2020,2020-2021,Alaves,Elche,0,2,A,0,1,A,13,7,2,3,11,11,2,6,2,5,0,0,4,4,-3,-2,18,17,3,6,1,3
SP1,18/10/2020,2020-2021,Huesca,Valladolid,2,2,D,0,1,A,12,5,7,3,14,24,3,1,1,2,0,0,4,2,-2,-4,17,20,2,4,3,7
SP1,18/10/2020,2020-2021,Betis,Sociedad,0,3,A,0,1,A,7,8,1,5,11,18,6,2,2,1,0,0,9,8,1,5,6,8,7,6,7,2
SP1,23/10/2020,2020-2021,Elche,Valencia,2,1,H,2,0,H,3,14,2,4,15,8,0,7,3,2,0,0,7,7,0,-1,12,13,3,3,8,9
SP1,24/10/2020,2020-2021,Barcelona,Real Madrid,1,3,A,1,1,D,10,15,4,9,11,13,7,7,3,2,0,0,7,10,6,3,10,3,8,2,6,3
SP1,24/10/2020,2020-2021,Osasuna,Ath Bilbao,1,0,H,0,0,D,7,13,2,5,18,10,2,5,3,2,0,0,7,6,1,-1,12,14,5,4,4,5
SP1,24/10/2020,2020-2021,Sevilla,Eibar,0,1,A,0,1,A,21,3,3,1,11,12,13,3,0,3,0,0,7,5,2,-2,12,15,5,3,4,6
SP1,24/10/2020,2020-2021,Ath Madrid,Betis,2,0,H,0,0,D,13,12,6,3,19,12,8,5,2,0,0,1,8,9,7,-2,10,9,8,1,7,9
SP1,25/10/2020,2020-2021,Valladolid,Alaves,0,2,A,0,0,D,5,14,1,4,9,7,2,4,1,0,1,0,3,4,-4,-5,19,18,5,9,3,8
SP1,25/10/2020,2020-2021,Cadiz,Villarreal,0,0,D,0,0,D,5,7,0,2,15,7,0,5,2,2,0,0,10,11,0,0,8,4,6,6,8,8
SP1,25/10/2020,2020-2021,Getafe,Granada,0,1,A,0,1,A,10,5,1,2,19,23,6,1,4,2,0,0,10,10,2,-1,7,9,5,3,7,8
SP1,25/10/2020,2020-2021,Sociedad,Huesca,4,1,H,1,0,H,13,6,6,4,12,11,4,5,2,1,0,0,11,5,8,-2,5,17,10,2,4,6
SP1,26/10/2020,2020-2021,Levante,Celta,1,1,D,0,0,D,10,10,3,3,11,19,3,2,2,2,0,0,3,5,-5,-6,19,18,5,10,3,9
SP1,30/10/2020,2020-2021,Eibar,Cadiz,0,2,A,0,2,A,9,6,3,4,10,10,7,2,1,1,0,0,8,11,-1,0,11,6,5,6,6,6
SP1,31/10/2020,2020-2021,Real Madrid,Huesca,4,1,H,2,0,H,13,9,6,2,16,9,6,3,0,2,0,0,13,5,5,-5,3,18,9,4,5,10
SP1,31/10/2020,2020-2021,Ath Bilbao,Sevilla,2,1,H,0,1,A,16,7,5,3,17,19,6,1,5,5,0,0,6,7,-2,1,16,13,4,6,5,4
SP1,31/10/2020,2020-2021,Osasuna,Ath Madrid,1,3,A,0,1,A,8,11,3,6,12,10,3,2,1,2,0,0,10,11,2,9,7,6,6,4,10,1
SP1,31/10/2020,2020-2021,Alaves,Barcelona,1,1,D,1,0,H,4,25,3,9,16,4,2,14,4,3,1,0,7,7,-3,4,16,13,5,8,9,5
SP1,01/11/2020,2020-2021,Betis,Elche,3,1,H,2,0,H,17,4,10,2,13,12,1,1,2,1,0,0,9,10,-4,1,11,7,7,11,5,4
SP1,01/11/2020,2020-2021,Celta,Sociedad,1,4,A,0,2,A,9,9,2,7,19,16,2,3,2,5,1,0,6,14,-6,11,17,2,4,10,14,3
SP1,01/11/2020,2020-2021,Granada,Levante,1,1,D,1,1,D,5,19,2,4,7,14,2,8,2,3,1,0,13,4,0,-5,5,19,8,8,6,11
SP1,01/11/2020,2020-2021,Valencia,Getafe,2,2,D,1,0,H,11,16,5,5,18,25,0,3,8,5,1,1,7,10,-2,1,16,8,9,11,5,4
SP1,02/11/2020,2020-2021,Villarreal,Valladolid,2,0,H,2,0,H,11,11,5,1,13,13,6,4,1,3,0,0,12,3,0,-6,6,20,8,8,5,11
SP1,06/11/2020,2020-2021,Elche,Celta,1,1,D,1,1,D,8,14,1,6,18,12,3,3,3,4,0,0,10,6,-1,-9,10,17,6,7,5,14
SP1,07/11/2020,2020-2021,Huesca,Eibar,1,1,D,0,1,A,14,8,6,3,16,30,4,3,2,0,0,0,5,8,-8,-3,19,15,6,14,5,8
SP1,07/11/2020,2020-2021,Barcelona,Betis,5,2,H,1,1,D,18,12,9,6,8,10,9,5,2,2,0,1,8,12,4,-2,13,7,10,6,10,12
SP1,07/11/2020,2020-2021,Sevilla,Osasuna,1,0,H,0,0,D,9,10,1,2,11,19,3,0,2,3,0,0,7,10,0,0,16,11,6,6,7,7
SP1,07/11/2020,2020-2021,Ath Madrid,Cadiz,4,0,H,2,0,H,17,10,7,3,10,9,2,7,1,1,0,0,14,14,11,2,4,5,13,2,8,6
SP1,08/11/2020,2020-2021,Getafe,Villarreal,1,3,A,1,2,A,13,9,5,5,18,11,3,3,3,4,0,0,11,15,1,2,9,4,7,6,10,8
SP1,08/11/2020,2020-2021,Sociedad,Granada,2,0,H,2,0,H,22,2,9,1,8,11,15,0,2,1,1,0,17,14,14,0,3,5,18,4,9,9
SP1,08/11/2020,2020-2021,Levante,Alaves,1,1,D,0,1,A,18,6,5,2,12,16,12,1,1,6,0,1,5,8,-5,-3,19,16,7,12,6,9
SP1,08/11/2020,2020-2021,Valladolid,Ath Bilbao,2,1,H,1,0,H,7,17,4,2,23,11,2,11,4,2,0,0,3,9,-8,-1,20,13,5,13,6,7
SP1,08/11/2020,2020-2021,Valencia,Real Madrid,4,1,H,2,1,H,7,16,4,6,13,14,1,8,3,2,0,0,8,16,-2,8,16,4,11,13,13,5
SP1,20/11/2020,2020-2021,Osasuna,Huesca,1,1,D,0,1,A,18,6,7,5,14,15,4,3,2,3,0,0,10,6,-1,-8,13,20,7,8,7,15
SP1,21/11/2020,2020-2021,Levante,Elche,1,1,D,1,0,H,13,11,5,5,15,11,5,4,1,4,0,0,6,11,-5,-1,19,12,8,13,7,8
SP1,21/11/2020,2020-2021,Villarreal,Real Madrid,1,1,D,0,1,A,13,6,1,1,16,14,4,2,1,2,0,0,18,16,4,5,2,4,13,9,14,9
SP1,21/11/2020,2020-2021,Sevilla,Celta,4,2,H,2,2,D,15,10,10,7,14,20,3,2,2,2,0,0,10,7,1,-9,13,19,7,6,6,15
SP1,21/11/2020,2020-2021,Ath Madrid,Barcelona,1,0,H,1,0,H,9,13,2,4,12,6,8,8,4,0,0,0,17,11,15,7,3,10,17,2,15,8
SP1,22/11/2020,2020-2021,Eibar,Getafe,0,0,D,0,0,D,15,8,5,3,16,22,3,4,3,4,1,0,9,11,-3,-1,16,12,6,9,8,9
SP1,22/11/2020,2020-2021,Cadiz,Sociedad,0,1,A,0,0,D,2,14,0,4,14,14,1,6,2,1,0,0,14,20,-2,16,6,1,8,10,20,4
SP1,22/11/2020,2020-2021,Granada,Valladolid,1,3,A,0,1,A,16,9,6,3,16,14,5,3,4,3,0,0,14,6,-2,-7,5,20,9,11,7,14
SP1,22/11/2020,2020-2021,Alaves,Valencia,2,2,D,2,0,H,13,13,3,5,21,16,4,5,1,1,0,0,9,11,-3,1,16,12,7,10,15,14
SP1,23/11/2020,2020-2021,Ath Bilbao,Betis,4,0,H,2,0,H,14,7,9,1,16,8,6,3,0,0,0,0,9,12,-2,-5,16,11,7,9,12,17
SP1,27/11/2020,2020-2021,Valladolid,Levante,1,1,D,0,0,D,10,10,4,3,18,11,3,11,0,3,0,0,9,7,-5,-5,17,18,10,15,9,14
SP1,28/11/2020,2020-2021,Elche,Cadiz,1,1,D,1,0,H,4,7,3,2,16,15,1,9,6,2,1,0,12,14,-1,-3,10,5,8,9,8,11
SP1,28/11/2020,2020-2021,Valencia,Ath Madrid,0,1,A,0,0,D,5,14,2,6,12,15,2,7,2,5,0,0,12,20,1,16,10,2,17,16,18,2
SP1,28/11/2020,2020-2021,Huesca,Sevilla,0,1,A,0,0,D,5,16,1,4,14,9,1,10,4,3,0,0,7,13,-8,3,19,7,8,16,11,8
SP1,28/11/2020,2020-2021,Real Madrid,Alaves,1,2,A,0,1,A,20,11,9,6,8,17,12,9,2,3,0,0,17,10,5,-3,4,15,15,10,9,12
SP1,29/11/2020,2020-2021,Barcelona,Osasuna,4,0,H,2,0,H,20,10,11,5,8,12,5,3,1,0,0,0,11,11,6,-1,14,15,15,9,8,9
SP1,29/11/2020,2020-2021,Getafe,Ath Bilbao,1,1,D,0,1,A,11,5,3,2,16,23,3,2,2,4,0,0,12,12,-1,2,13,11,8,9,11,9
SP1,29/11/2020,2020-2021,Celta,Granada,3,1,H,1,1,D,17,9,8,2,14,13,8,0,4,3,1,0,7,14,-11,-4,20,8,8,19,10,14
SP1,29/11/2020,2020-2021,Sociedad,Villarreal,1,1,D,1,1,D,8,10,4,2,18,12,4,4,5,3,0,0,23,19,17,4,1,3,21,4,14,10
SP1,30/11/2020,2020-2021,Betis,Eibar,0,2,A,0,0,D,7,11,3,6,13,14,6,2,2,1,0,0,12,10,-9,-3,14,16,12,21,6,9
SP1,04/12/2020,2020-2021,Ath Bilbao,Celta,0,2,A,0,0,D,10,6,0,4,7,15,4,5,2,1,0,0,13,10,2,-9,9,18,12,10,11,20
SP1,05/12/2020,2020-2021,Levante,Getafe,3,0,H,2,0,H,12,9,8,0,12,13,5,5,2,7,0,2,8,13,-5,-1,19,11,10,15,9,10
SP1,05/12/2020,2020-2021,Sevilla,Real Madrid,0,1,A,0,0,D,12,10,2,3,15,20,4,3,1,3,0,0,16,17,4,4,5,4,12,8,16,12
SP1,05/12/2020,2020-2021,Ath Madrid,Valladolid,2,0,H,0,0,D,15,13,4,3,10,10,4,4,4,2,0,0,23,10,17,-5,2,19,19,2,11,16
SP1,05/12/2020,2020-2021,Cadiz,Barcelona,2,1,H,1,0,H,7,21,3,8,10,7,5,13,0,2,0,0,15,14,-3,10,6,7,9,12,19,9
SP1,06/12/2020,2020-2021,Granada,Huesca,3,3,D,1,1,D,15,16,6,7,12,16,4,2,2,0,0,0,14,7,-6,-9,8,20,11,17,8,17
SP1,06/12/2020,2020-2021,Osasuna,Betis,0,2,A,0,0,D,10,12,0,5,16,12,2,5,3,2,0,0,11,12,-5,-11,18,16,8,13,12,23
SP1,06/12/2020,2020-2021,Villarreal,Elche,0,0,D,0,0,D,12,3,3,0,16,13,4,0,3,2,0,0,20,13,4,-1,4,11,15,11,9,10
SP1,06/12/2020,2020-2021,Alaves,Sociedad,0,0,D,0,0,D,5,13,1,5,3,11,2,3,1,0,1,0,13,24,-2,17,13,2,11,13,22,5
SP1,07/12/2020,2020-2021,Eibar,Valencia,0,0,D,0,0,D,19,6,3,4,15,10,8,0,3,2,0,0,13,12,-1,0,13,16,8,9,17,17
SP1,11/12/2020,2020-2021,Valladolid,Osasuna,3,2,H,1,2,A,11,13,6,6,14,18,3,3,4,5,0,0,10,11,-7,-7,19,18,11,18,8,15
SP1,12/12/2020,2020-2021,Valencia,Ath Bilbao,2,2,D,1,0,H,11,13,2,5,19,16,0,10,2,6,0,0,13,13,0,0,13,14,17,17,12,12
SP1,12/12/2020,2020-2021,Getafe,Sevilla,0,1,A,0,0,D,8,8,2,0,14,13,5,3,2,3,0,0,13,16,-4,3,15,6,9,13,12,9
SP1,12/12/2020,2020-2021,Huesca,Alaves,1,0,H,0,0,D,11,3,3,1,14,20,5,2,1,4,0,0,8,14,-9,-2,20,14,11,20,11,13
SP1,12/12/2020,2020-2021,Real Madrid,Ath Madrid,2,0,H,1,0,H,11,5,3,1,7,16,3,6,1,3,0,0,20,26,5,19,4,1,17,12,21,2
SP1,13/12/2020,2020-2021,Sociedad,Eibar,1,1,D,1,0,H,8,16,2,4,14,11,5,4,4,3,0,0,25,14,17,-1,2,13,22,5,8,9
SP1,13/12/2020,2020-2021,Betis,Villarreal,1,1,D,0,1,A,11,7,5,2,13,14,4,8,2,3,0,0,15,21,-9,4,9,4,14,23,15,11
SP1,13/12/2020,2020-2021,Elche,Granada,0,1,A,0,1,A,9,13,1,5,16,15,6,5,4,2,0,0,14,15,-1,-6,13,9,9,10,14,20
SP1,13/12/2020,2020-2021,Barcelona,Levante,1,0,H,0,0,D,24,7,13,3,4,15,12,4,2,1,0,0,14,11,9,-2,10,18,20,11,13,15
SP1,14/12/2020,2020-2021,Celta,Cadiz,4,0,H,4,0,H,8,12,5,2,24,9,1,5,2,1,0,0,13,18,-7,-2,17,6,13,20,11,13
SP1,15/12/2020,2020-2021,Real Madrid,Ath Bilbao,3,1,H,1,0,H,18,10,5,4,8,9,6,6,1,3,0,1,23,14,7,0,3,13,19,12,14,14
SP1,16/12/2020,2020-2021,Barcelona,Sociedad,2,1,H,2,1,H,14,12,4,5,18,14,2,3,3,3,0,0,17,26,10,17,8,1,21,11,23,6
SP1,18/12/2020,2020-2021,Ath Bilbao,Huesca,2,0,H,0,0,D,10,6,3,1,9,16,5,5,0,3,0,1,14,11,-2,-8,13,19,15,17,12,20
SP1,19/12/2020,2020-2021,Ath Madrid,Elche,3,1,H,1,0,H,12,8,6,3,13,14,2,5,1,2,0,0,26,14,17,-2,1,14,21,4,9,11
SP1,19/12/2020,2020-2021,Barcelona,Valencia,2,2,D,1,1,D,25,12,9,4,10,14,8,3,4,2,0,0,20,14,11,0,5,13,23,12,19,19
SP1,19/12/2020,2020-2021,Levante,Sociedad,2,1,H,1,1,D,13,15,5,5,19,14,3,4,2,1,0,0,11,26,-3,16,18,2,13,16,24,8
SP1,19/12/2020,2020-2021,Osasuna,Villarreal,1,3,A,0,2,A,6,13,1,6,17,16,2,2,2,2,1,0,11,22,-8,4,19,4,10,18,16,12
SP1,19/12/2020,2020-2021,Sevilla,Valladolid,1,1,D,1,0,H,14,12,3,5,14,10,7,7,3,4,0,0,19,13,4,-6,6,18,13,9,14,20
SP1,20/12/2020,2020-2021,Celta,Alaves,2,0,H,1,0,H,11,8,3,2,18,12,3,5,2,2,0,0,16,14,-3,-3,10,15,17,20,11,14
SP1,20/12/2020,2020-2021,Granada,Betis,2,0,H,2,0,H,8,14,3,1,21,16,1,10,3,4,0,0,18,16,-5,-9,8,11,15,20,15,24
SP1,20/12/2020,2020-2021,Cadiz,Getafe,0,2,A,0,1,A,8,6,1,4,6,22,2,4,1,6,0,0,18,13,-6,-5,9,18,11,17,9,14
SP1,20/12/2020,2020-2021,Eibar,Real Madrid,1,3,A,1,2,A,10,11,3,5,11,7,4,4,1,0,0,0,15,26,-1,9,14,3,9,10,22,13
SP1,22/12/2020,2020-2021,Elche,Osasuna,2,2,D,0,1,A,7,15,2,6,8,17,4,4,1,2,0,1,14,11,-4,-10,16,20,10,14,11,21
SP1,22/12/2020,2020-2021,Valencia,Sevilla,0,1,A,0,0,D,10,19,4,3,11,17,3,5,3,2,0,0,15,20,0,4,13,7,21,21,14,10
SP1,22/12/2020,2020-2021,Huesca,Levante,1,1,D,1,0,H,11,9,2,1,10,17,10,3,2,3,0,0,11,14,-10,-2,20,16,12,22,15,17
SP1,22/12/2020,2020-2021,Sociedad,Ath Madrid,0,2,A,0,0,D,6,8,1,3,20,17,5,5,3,3,0,0,26,29,15,19,3,1,25,10,24,5
SP1,22/12/2020,2020-2021,Valladolid,Barcelona,0,3,A,0,2,A,12,21,5,10,12,10,4,5,1,2,0,0,14,21,-6,11,18,6,15,21,25,14
SP1,22/12/2020,2020-2021,Villarreal,Ath Bilbao,1,1,D,0,1,A,17,9,6,3,10,18,6,4,1,1,0,0,25,17,6,0,4,10,19,13,17,17
SP1,23/12/2020,2020-2021,Getafe,Celta,1,1,D,1,1,D,6,2,3,1,17,16,1,4,3,3,0,0,16,19,-3,-1,11,8,11,14,19,20
SP1,23/12/2020,2020-2021,Real Madrid,Granada,2,0,H,0,0,D,23,10,6,1,13,11,8,1,2,1,0,0,29,21,11,-3,2,7,25,14,17,20
SP1,23/12/2020,2020-2021,Alaves,Eibar,2,1,H,2,1,H,13,8,3,4,10,14,2,7,4,2,0,0,14,15,-5,-3,17,15,11,16,10,13
SP1,23/12/2020,2020-2021,Betis,Cadiz,1,0,H,0,0,D,6,6,1,3,18,9,5,5,1,1,0,0,16,18,-11,-8,13,10,15,26,11,19
SP1,29/12/2020,2020-2021,Sevilla,Villarreal,2,0,H,1,0,H,10,6,3,2,13,14,4,7,1,4,0,0,23,26,5,6,6,4,15,10,20,14
SP1,29/12/2020,2020-2021,Barcelona,Eibar,1,1,D,0,0,D,16,9,5,3,6,15,5,7,0,2,0,0,24,15,14,-4,6,17,28,14,11,15
SP1,29/12/2020,2020-2021,Cadiz,Valladolid,0,0,D,0,0,D,8,7,3,1,14,13,1,6,3,2,0,0,18,14,-9,-9,11,18,11,20,15,24
SP1,29/12/2020,2020-2021,Levante,Betis,4,3,H,3,1,H,10,19,5,7,9,14,3,6,3,2,1,0,15,19,-2,-10,16,10,16,18,16,26
SP1,30/12/2020,2020-2021,Granada,Valencia,2,1,H,1,1,D,24,16,5,6,16,15,6,6,4,4,1,2,21,15,-5,-1,7,16,17,22,21,22
SP1,30/12/2020,2020-2021,Ath Madrid,Getafe,1,0,H,1,0,H,10,10,3,2,7,12,5,2,2,3,0,0,32,17,21,-3,1,13,26,5,12,15
SP1,30/12/2020,2020-2021,Celta,Huesca,2,1,H,1,0,H,15,17,6,6,19,8,0,5,2,0,0,0,20,12,-1,-10,8,19,20,21,13,23
SP1,30/12/2020,2020-2021,Elche,Real Madrid,1,1,D,0,1,A,6,14,3,6,8,18,2,3,1,4,0,0,15,32,-4,13,17,2,12,16,27,14
SP1,31/12/2020,2020-2021,Ath Bilbao,Sociedad,0,1,A,0,1,A,4,13,0,3,23,18,2,4,5,4,0,0,18,26,0,13,11,3,18,18,25,12
SP1,31/12/2020,2020-2021,Osasuna,Alaves,1,1,D,0,0,D,8,15,3,1,12,9,5,4,3,4,1,0,12,17,-10,-4,19,13,13,23,13,17
SP1,02/01/2021,2020-2021,Villarreal,Levante,2,1,H,1,0,H,12,9,7,2,12,11,3,5,1,1,0,0,26,18,4,-1,5,11,20,16,20,21
SP1,02/01/2021,2020-2021,Betis,Sevilla,1,1,D,0,0,D,16,6,3,2,15,18,2,1,5,2,0,0,19,26,-11,7,10,5,19,30,17,10
SP1,02/01/2021,2020-2021,Getafe,Valladolid,0,1,A,0,1,A,11,8,4,2,13,13,5,9,3,2,0,0,17,15,-4,-9,14,18,12,16,15,24
SP1,02/01/2021,2020-2021,Real Madrid,Celta,2,0,H,1,0,H,9,6,2,1,14,14,1,5,4,2,0,0,33,23,13,0,2,8,28,15,22,22
SP1,03/01/2021,2020-2021,Ath Bilbao,Elche,1,0,H,1,0,H,13,5,2,2,15,13,5,4,2,1,0,0,18,16,-1,-4,11,16,18,19,13,17
SP1,03/01/2021,2020-2021,Alaves,Ath Madrid,1,2,A,0,1,A,4,8,1,4,14,12,1,5,0,2,1,0,18,35,-4,22,13,2,14,18,27,5
SP1,03/01/2021,2020-2021,Eibar,Granada,2,0,H,0,0,D,15,6,7,3,10,9,4,2,2,1,0,0,16,24,-4,-4,16,7,12,16,19,23
